system,system_name,school,school_name,pool,Indicator,All Students,BHN,ED,EL,Super Subgroup,SWD,Indicator Score (60-40)
830,Sumner County,7,Beech Sr High School,HS,Ready Graduate,4,0,NA,NA,1,2,2.8
830,Sumner County,7,Beech Sr High School,HS,Weighted Subgroup Score,2.4,1.8,2.2,NA,1.8,1.6, 
830,Sumner County,10,Bethpage Elementary,K8,Achievement,4,NA,3,NA,4,NA,3.6
830,Sumner County,10,Bethpage Elementary,K8,Growth,0,NA,1,NA,1,NA,0.4
830,Sumner County,10,Bethpage Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
830,Sumner County,10,Bethpage Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,10,Bethpage Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,10,Bethpage Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,10,Bethpage Elementary,K8,Weighted Subgroup Score,2.4,NA,2.3,NA,2.7,4, 
830,Sumner County,15,Robert E Ellis Middle,K8,Achievement,4,4,4,NA,3,3,3.9
830,Sumner County,15,Robert E Ellis Middle,K8,Growth,4,2,4,NA,4,2,3.5
830,Sumner County,15,Robert E Ellis Middle,K8,Chronic Absenteeism,4,2,1,NA,NA,2,3.1
830,Sumner County,15,Robert E Ellis Middle,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,15,Robert E Ellis Middle,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,15,Robert E Ellis Middle,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,15,Robert E Ellis Middle,K8,Weighted Subgroup Score,4,3,3.7,NA,3.4,2.5, 
830,Sumner County,25,Gallatin Senior High School,HS,Achievement,2,2,3,3,2,1,2.1
830,Sumner County,25,Gallatin Senior High School,HS,Growth,4,4,3,3,4,1,3.5
830,Sumner County,25,Gallatin Senior High School,HS,Chronic Absenteeism,4,4,4,4,NA,4,4
830,Sumner County,25,Gallatin Senior High School,HS,ELPA,1,1,2,1,NA,0,1
830,Sumner County,25,Gallatin Senior High School,HS,Graduation Rate,3,3,4,NA,NA,2,3
830,Sumner County,25,Gallatin Senior High School,HS,Ready Graduate,0,0,0,NA,0,0,0
830,Sumner County,25,Gallatin Senior High School,HS,Weighted Subgroup Score,2.3,2.3,2.5,2.8,2.2,1.1, 
830,Sumner County,30,Guild Elementary,K8,Achievement,2,3,2,NA,2,2,2.1
830,Sumner County,30,Guild Elementary,K8,Growth,4,4,4,3,4,3,3.8
830,Sumner County,30,Guild Elementary,K8,Chronic Absenteeism,4,2,4,3,NA,2,3.5
830,Sumner County,30,Guild Elementary,K8,ELPA,2,2,4,2,NA,1,2.1
830,Sumner County,30,Guild Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,30,Guild Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,30,Guild Elementary,K8,Weighted Subgroup Score,2.9,3.2,3.1,2.8,2.9,2.3, 
830,Sumner County,35,Gene W. Brown Elementary,K8,Achievement,3,2,2,NA,2,NA,2.6
830,Sumner County,35,Gene W. Brown Elementary,K8,Growth,0,0,0,3,0,2,0.5
830,Sumner County,35,Gene W. Brown Elementary,K8,Chronic Absenteeism,3,2,2,NA,NA,2,2.6
830,Sumner County,35,Gene W. Brown Elementary,K8,ELPA,4,3,4,4,NA,NA,3.9
830,Sumner County,35,Gene W. Brown Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,35,Gene W. Brown Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,35,Gene W. Brown Elementary,K8,Weighted Subgroup Score,2.1,1.4,1.5,3.2,1.1,2, 
830,Sumner County,40,Hendersonville High School,HS,Achievement,4,1,2,NA,2,2,3.1
830,Sumner County,40,Hendersonville High School,HS,Growth,3,2,1,NA,2,2,2.5
830,Sumner County,40,Hendersonville High School,HS,Chronic Absenteeism,3,3,4,NA,NA,4,3.3
830,Sumner County,40,Hendersonville High School,HS,ELPA,0,NA,NA,0,NA,NA,0
830,Sumner County,40,Hendersonville High School,HS,Graduation Rate,3,2,1,NA,NA,2,2.5
830,Sumner County,40,Hendersonville High School,HS,Ready Graduate,4,0,2,NA,0,0,2.7
830,Sumner County,40,Hendersonville High School,HS,Weighted Subgroup Score,3.2,1.4,1.9,0,1.5,1.8, 
830,Sumner County,50,Howard Elementary,K8,Achievement,3,2,2,NA,2,2,2.6
830,Sumner County,50,Howard Elementary,K8,Growth,3,2,4,2,2,2,2.8
830,Sumner County,50,Howard Elementary,K8,Chronic Absenteeism,2,2,2,4,NA,1,2.1
830,Sumner County,50,Howard Elementary,K8,ELPA,4,4,NA,4,NA,NA,4
830,Sumner County,50,Howard Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,50,Howard Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,50,Howard Elementary,K8,Weighted Subgroup Score,3,2.2,2.8,2.7,2,1.9, 
830,Sumner County,51,T. W. Hunter Middle School,K8,Achievement,4,4,4,NA,4,2,3.7
830,Sumner County,51,T. W. Hunter Middle School,K8,Growth,4,4,3,NA,4,4,3.9
830,Sumner County,51,T. W. Hunter Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,51,T. W. Hunter Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,51,T. W. Hunter Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,51,T. W. Hunter Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,51,T. W. Hunter Middle School,K8,Weighted Subgroup Score,4,4,3.6,NA,4,3, 
830,Sumner County,52,Indian Lake Elementary,K8,Achievement,4,NA,NA,NA,4,4,4
830,Sumner County,52,Indian Lake Elementary,K8,Growth,0,2,2,NA,2,2,0.8
830,Sumner County,52,Indian Lake Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,52,Indian Lake Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,52,Indian Lake Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,52,Indian Lake Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,52,Indian Lake Elementary,K8,Weighted Subgroup Score,2.4,2.4,2.4,NA,3.1,3.2, 
830,Sumner County,53,Merrol Hyde Magnet School,HS,Achievement,4,NA,NA,NA,NA,NA,4
830,Sumner County,53,Merrol Hyde Magnet School,HS,Growth,4,NA,NA,NA,2,NA,4
830,Sumner County,53,Merrol Hyde Magnet School,HS,Chronic Absenteeism,4,4,NA,NA,NA,NA,4
830,Sumner County,53,Merrol Hyde Magnet School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,53,Merrol Hyde Magnet School,HS,Graduation Rate,4,NA,NA,NA,NA,NA,4
830,Sumner County,53,Merrol Hyde Magnet School,HS,Ready Graduate,4,NA,NA,NA,NA,NA,4
830,Sumner County,53,Merrol Hyde Magnet School,HS,Weighted Subgroup Score,4,4,NA,NA,2,NA, 
830,Sumner County,54,J W Wiseman Elementary,K8,Achievement,3,2,2,3,2,NA,2.7
830,Sumner County,54,J W Wiseman Elementary,K8,Growth,2,3,2,3,2,2,2.2
830,Sumner County,54,J W Wiseman Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,4,4
830,Sumner County,54,J W Wiseman Elementary,K8,ELPA,4,4,4,4,NA,NA,4
830,Sumner County,54,J W Wiseman Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,54,J W Wiseman Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,54,J W Wiseman Elementary,K8,Weighted Subgroup Score,2.9,2.8,2.4,3.2,2,2.4, 
830,Sumner County,55,Lakeside Park Elementary,K8,Achievement,4,4,4,NA,4,NA,4
830,Sumner County,55,Lakeside Park Elementary,K8,Growth,4,3,4,NA,4,2,3.6
830,Sumner County,55,Lakeside Park Elementary,K8,Chronic Absenteeism,3,4,4,NA,NA,1,3
830,Sumner County,55,Lakeside Park Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,55,Lakeside Park Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,55,Lakeside Park Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,55,Lakeside Park Elementary,K8,Weighted Subgroup Score,3.9,3.6,4,NA,4,1.8, 
830,Sumner County,56,Station Camp Middle School,K8,Achievement,4,4,3,NA,4,4,3.9
830,Sumner County,56,Station Camp Middle School,K8,Growth,0,2,2,3,2,1,0.8
830,Sumner County,56,Station Camp Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
830,Sumner County,56,Station Camp Middle School,K8,ELPA,3,NA,NA,3,NA,NA,3
830,Sumner County,56,Station Camp Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,56,Station Camp Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,56,Station Camp Middle School,K8,Weighted Subgroup Score,2.5,3.2,2.7,3,3.1,2.6, 
830,Sumner County,57,Madison Creek Elementary,K8,Achievement,4,3,4,NA,3,NA,3.8
830,Sumner County,57,Madison Creek Elementary,K8,Growth,0,0,1,NA,0,2,0.4
830,Sumner County,57,Madison Creek Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,57,Madison Creek Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,57,Madison Creek Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,57,Madison Creek Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,57,Madison Creek Elementary,K8,Weighted Subgroup Score,2.4,1.9,2.8,NA,1.7,2.4, 
830,Sumner County,60,Millersville Elementary,K8,Achievement,3,3,1,NA,3,NA,2.6
830,Sumner County,60,Millersville Elementary,K8,Growth,1,2,2,2,1,0,1.2
830,Sumner County,60,Millersville Elementary,K8,Chronic Absenteeism,3,4,2,4,NA,2,3
830,Sumner County,60,Millersville Elementary,K8,ELPA,4,3,NA,4,NA,NA,3.8
830,Sumner County,60,Millersville Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,60,Millersville Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,60,Millersville Elementary,K8,Weighted Subgroup Score,2.4,2.8,1.5,2.7,2.1,0.4, 
830,Sumner County,65,Nannie Berry Elementary,K8,Achievement,4,3,3,NA,3,NA,3.6
830,Sumner County,65,Nannie Berry Elementary,K8,Growth,4,4,4,2,4,3,3.7
830,Sumner County,65,Nannie Berry Elementary,K8,Chronic Absenteeism,4,3,2,NA,NA,4,3.6
830,Sumner County,65,Nannie Berry Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,65,Nannie Berry Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,65,Nannie Berry Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,65,Nannie Berry Elementary,K8,Weighted Subgroup Score,4,3.4,3.3,2,3.4,3.2, 
830,Sumner County,70,Watt Hardison Elementary,K8,Achievement,3,NA,3,NA,2,1,2.6
830,Sumner County,70,Watt Hardison Elementary,K8,Growth,3,2,3,NA,3,2,2.7
830,Sumner County,70,Watt Hardison Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,70,Watt Hardison Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,70,Watt Hardison Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,70,Watt Hardison Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,70,Watt Hardison Elementary,K8,Weighted Subgroup Score,3.1,2.4,3.1,NA,2.4,1.7, 
830,Sumner County,75,North Sumner Elementary,K8,Achievement,3,NA,NA,NA,3,NA,3
830,Sumner County,75,North Sumner Elementary,K8,Growth,3,NA,2,NA,3,3,2.8
830,Sumner County,75,North Sumner Elementary,K8,Chronic Absenteeism,1,NA,0,NA,NA,1,0.8
830,Sumner County,75,North Sumner Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,75,North Sumner Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,75,North Sumner Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,75,North Sumner Elementary,K8,Weighted Subgroup Score,2.8,NA,1.6,NA,3,2.6, 
830,Sumner County,80,Oakmont Elementary,K8,Achievement,4,NA,NA,NA,4,NA,4
830,Sumner County,80,Oakmont Elementary,K8,Growth,2,NA,2,NA,2,3,2.2
830,Sumner County,80,Oakmont Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,NA,4
830,Sumner County,80,Oakmont Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,80,Oakmont Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,80,Oakmont Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,80,Oakmont Elementary,K8,Weighted Subgroup Score,3.2,NA,2.4,NA,3.1,3, 
830,Sumner County,85,Portland High School,HS,Achievement,1,2,2,NA,2,2,1.4
830,Sumner County,85,Portland High School,HS,Growth,0,2,0,NA,0,1,0.4
830,Sumner County,85,Portland High School,HS,Chronic Absenteeism,2,4,4,NA,NA,4,2.8
830,Sumner County,85,Portland High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,85,Portland High School,HS,Graduation Rate,4,NA,4,NA,NA,2,3.6
830,Sumner County,85,Portland High School,HS,Ready Graduate,4,NA,4,NA,3,0,3.2
830,Sumner County,85,Portland High School,HS,Weighted Subgroup Score,1.6,2.3,2.1,NA,1.5,1.5, 
830,Sumner County,90,Portland East Middle School,K8,Achievement,3,2,2,NA,2,2,2.6
830,Sumner County,90,Portland East Middle School,K8,Growth,0,0,1,NA,1,2,0.4
830,Sumner County,90,Portland East Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
830,Sumner County,90,Portland East Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,90,Portland East Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,90,Portland East Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,90,Portland East Middle School,K8,Weighted Subgroup Score,1.9,1.4,1.8,NA,1.6,2, 
830,Sumner County,93,E B Wilson,HS,Achievement,2,NA,NA,NA,NA,NA,2
830,Sumner County,93,E B Wilson,HS,Growth,1,NA,NA,NA,NA,NA,1
830,Sumner County,93,E B Wilson,HS,Chronic Absenteeism,4,NA,NA,NA,NA,NA,4
830,Sumner County,93,E B Wilson,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,93,E B Wilson,HS,Graduation Rate,4,NA,NA,NA,NA,NA,4
830,Sumner County,93,E B Wilson,HS,Ready Graduate,0,NA,NA,NA,NA,NA,0
830,Sumner County,93,E B Wilson,HS,Weighted Subgroup Score,1.6,NA,NA,NA,NA,NA, 
830,Sumner County,95,Clyde Riggs Elementary,K8,Achievement,4,NA,4,NA,4,NA,4
830,Sumner County,95,Clyde Riggs Elementary,K8,Growth,4,4,4,NA,4,NA,4
830,Sumner County,95,Clyde Riggs Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,NA,2
830,Sumner County,95,Clyde Riggs Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,95,Clyde Riggs Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,95,Clyde Riggs Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,95,Clyde Riggs Elementary,K8,Weighted Subgroup Score,3.8,4,3.8,NA,4,NA, 
830,Sumner County,97,Joe Shafer Middle School,K8,Achievement,3,1,2,NA,1,0,2.2
830,Sumner County,97,Joe Shafer Middle School,K8,Growth,4,4,2,3,4,1,3.4
830,Sumner County,97,Joe Shafer Middle School,K8,Chronic Absenteeism,3,4,4,NA,NA,4,3.4
830,Sumner County,97,Joe Shafer Middle School,K8,ELPA,2,2,NA,2,NA,NA,2
830,Sumner County,97,Joe Shafer Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,97,Joe Shafer Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,97,Joe Shafer Middle School,K8,Weighted Subgroup Score,3.3,2.5,2.2,2.8,2.3,0.8, 
830,Sumner County,100,Rucker Stewart Middle,K8,Achievement,2,1,1,NA,1,2,1.7
830,Sumner County,100,Rucker Stewart Middle,K8,Growth,0,1,1,1,0,1,0.4
830,Sumner County,100,Rucker Stewart Middle,K8,Chronic Absenteeism,2,2,3,NA,NA,4,2.4
830,Sumner County,100,Rucker Stewart Middle,K8,ELPA,1,1,NA,1,NA,NA,1
830,Sumner County,100,Rucker Stewart Middle,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,100,Rucker Stewart Middle,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,100,Rucker Stewart Middle,K8,Weighted Subgroup Score,1.2,1.1,1.2,1,0.6,1.8, 
830,Sumner County,101,Station Camp Elementary,K8,Achievement,4,4,NA,NA,4,3,3.8
830,Sumner County,101,Station Camp Elementary,K8,Growth,2,2,3,2,3,2,2.1
830,Sumner County,101,Station Camp Elementary,K8,Chronic Absenteeism,4,3,3,NA,NA,4,3.7
830,Sumner County,101,Station Camp Elementary,K8,ELPA,4,NA,NA,4,NA,NA,4
830,Sumner County,101,Station Camp Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,101,Station Camp Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,101,Station Camp Elementary,K8,Weighted Subgroup Score,3.3,3.1,3,2.4,3.6,2.7, 
830,Sumner County,102,Station Camp High School,HS,Achievement,4,2,3,NA,2,2,3.3
830,Sumner County,102,Station Camp High School,HS,Growth,4,4,3,NA,3,2,3.6
830,Sumner County,102,Station Camp High School,HS,Chronic Absenteeism,3,4,3,NA,NA,4,3.3
830,Sumner County,102,Station Camp High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,102,Station Camp High School,HS,Graduation Rate,4,4,4,NA,NA,4,4
830,Sumner County,102,Station Camp High School,HS,Ready Graduate,4,2,2,NA,2,0,2.9
830,Sumner County,102,Station Camp High School,HS,Weighted Subgroup Score,3.9,2.9,2.9,NA,2.4,1.9, 
830,Sumner County,104,Benny C. Bills Elementary School,K8,Achievement,2,3,1,NA,2,2,2
830,Sumner County,104,Benny C. Bills Elementary School,K8,Growth,2,2,2,2,2,2,2
830,Sumner County,104,Benny C. Bills Elementary School,K8,Chronic Absenteeism,3,4,4,NA,NA,4,3.4
830,Sumner County,104,Benny C. Bills Elementary School,K8,ELPA,2,2,NA,2,NA,NA,2
830,Sumner County,104,Benny C. Bills Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,104,Benny C. Bills Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,104,Benny C. Bills Elementary School,K8,Weighted Subgroup Score,2.1,2.7,1.7,2,2,2.2, 
830,Sumner County,105,Union Elementary School,K8,Achievement,4,2,3,NA,4,4,3.6
830,Sumner County,105,Union Elementary School,K8,Growth,1,1,1,NA,2,3,1.3
830,Sumner County,105,Union Elementary School,K8,Chronic Absenteeism,4,3,4,NA,NA,4,3.9
830,Sumner County,105,Union Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,105,Union Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,105,Union Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,105,Union Elementary School,K8,Weighted Subgroup Score,2.8,1.7,2.3,NA,3.1,3.6, 
830,Sumner County,107,V G Hawkins Middle School,K8,Achievement,3,1,2,NA,1,1,2.3
830,Sumner County,107,V G Hawkins Middle School,K8,Growth,1,2,1,NA,1,2,1.3
830,Sumner County,107,V G Hawkins Middle School,K8,Chronic Absenteeism,3,4,4,NA,NA,2,3.1
830,Sumner County,107,V G Hawkins Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,107,V G Hawkins Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,107,V G Hawkins Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,107,V G Hawkins Middle School,K8,Weighted Subgroup Score,2.2,1.7,1.8,NA,1,1.5, 
830,Sumner County,109,Vena Stuart Elementary,K8,Achievement,3,3,2,4,2,1,2.8
830,Sumner County,109,Vena Stuart Elementary,K8,Growth,3,3,3,4,3,1,2.9
830,Sumner County,109,Vena Stuart Elementary,K8,Chronic Absenteeism,1,2,2,4,NA,2,1.6
830,Sumner County,109,Vena Stuart Elementary,K8,ELPA,3,3,3,3,NA,NA,3
830,Sumner County,109,Vena Stuart Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,109,Vena Stuart Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,109,Vena Stuart Elementary,K8,Weighted Subgroup Score,2.8,2.9,2.5,3.9,2.4,1.1, 
830,Sumner County,110,R T Fisher Alternative,NA,Achievement,NA,NA,NA,NA,NA,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,Growth,0,2,NA,NA,1,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,110,R T Fisher Alternative,NA,Weighted Subgroup Score,0,0,NA,NA,0,NA, 
830,Sumner County,112,Walton Ferry Elementary,K8,Achievement,4,4,3,NA,4,4,3.9
830,Sumner County,112,Walton Ferry Elementary,K8,Growth,3,2,2,NA,3,3,2.7
830,Sumner County,112,Walton Ferry Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
830,Sumner County,112,Walton Ferry Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,112,Walton Ferry Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,112,Walton Ferry Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,112,Walton Ferry Elementary,K8,Weighted Subgroup Score,3.6,3.2,2.7,NA,3.6,3.6, 
830,Sumner County,113,George A Whitten Elementary,K8,Achievement,3,2,2,NA,2,1,2.5
830,Sumner County,113,George A Whitten Elementary,K8,Growth,4,2,3,3,3,1,3.3
830,Sumner County,113,George A Whitten Elementary,K8,Chronic Absenteeism,4,4,4,4,NA,2,3.8
830,Sumner County,113,George A Whitten Elementary,K8,ELPA,4,NA,NA,4,NA,NA,4
830,Sumner County,113,George A Whitten Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,113,George A Whitten Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,113,George A Whitten Elementary,K8,Weighted Subgroup Score,3.6,2.2,2.6,3.4,2.4,1.1, 
830,Sumner County,115,Westmoreland Elementary,K8,Achievement,4,NA,3,NA,3,3,3.6
830,Sumner County,115,Westmoreland Elementary,K8,Growth,2,3,2,NA,2,2,2.1
830,Sumner County,115,Westmoreland Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
830,Sumner County,115,Westmoreland Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,115,Westmoreland Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,115,Westmoreland Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,115,Westmoreland Elementary,K8,Weighted Subgroup Score,3.2,3,2.7,NA,2.6,2.7, 
830,Sumner County,117,Westmoreland Middle School,K8,Achievement,3,NA,1,NA,1,1,2.2
830,Sumner County,117,Westmoreland Middle School,K8,Growth,2,2,2,NA,2,2,2
830,Sumner County,117,Westmoreland Middle School,K8,Chronic Absenteeism,3,NA,3,NA,NA,4,3.2
830,Sumner County,117,Westmoreland Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,117,Westmoreland Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,117,Westmoreland Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,117,Westmoreland Middle School,K8,Weighted Subgroup Score,2.6,2,1.6,NA,1.4,1.7, 
830,Sumner County,120,Westmoreland High School,HS,Achievement,3,NA,4,NA,4,2,3
830,Sumner County,120,Westmoreland High School,HS,Growth,4,NA,3,NA,3,1,3.2
830,Sumner County,120,Westmoreland High School,HS,Chronic Absenteeism,2,NA,2,NA,NA,4,2.4
830,Sumner County,120,Westmoreland High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,120,Westmoreland High School,HS,Graduation Rate,3,NA,2,NA,NA,NA,2.6
830,Sumner County,120,Westmoreland High School,HS,Ready Graduate,0,NA,0,NA,0,NA,0
830,Sumner County,120,Westmoreland High School,HS,Weighted Subgroup Score,2.6,NA,2.6,NA,2.7,1.9, 
830,Sumner County,125,White House High School,HS,Achievement,3,2,3,NA,2,2,2.7
830,Sumner County,125,White House High School,HS,Growth,2,2,1,NA,1,2,1.9
830,Sumner County,125,White House High School,HS,Chronic Absenteeism,3,4,2,NA,NA,4,3.1
830,Sumner County,125,White House High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,125,White House High School,HS,Graduation Rate,3,NA,1,NA,NA,NA,2.2
830,Sumner County,125,White House High School,HS,Ready Graduate,4,NA,0,NA,0,NA,2.4
830,Sumner County,125,White House High School,HS,Weighted Subgroup Score,2.9,2.3,1.6,NA,1.2,2.3, 
830,Sumner County,130,White House Middle School,K8,Achievement,4,3,2,NA,2,1,3.2
830,Sumner County,130,White House Middle School,K8,Growth,1,1,0,2,2,2,1.1
830,Sumner County,130,White House Middle School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
830,Sumner County,130,White House Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
830,Sumner County,130,White House Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,130,White House Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
830,Sumner County,130,White House Middle School,K8,Weighted Subgroup Score,2.8,2.3,1.4,2,2,1.5, 
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Achievement,4,3,3,NA,3,2,3.5
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Growth,4,4,4,3,4,4,3.9
830,Sumner County,135,Knox Doss Middle School at Drakes Creek,K8,Chronic Absenteeism,4,2,4,NA,NA,4,3.7
