system,system_name,school,school_name,pool,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa,final_score
750,Rutherford County,15,Central Magnet School,HS,4,4,3.8,4,4,NA,4
750,Rutherford County,17,Oakland Middle School,K8,2.5999999999999996,3.4,2.2666666666666666,NA,NA,1,2.7
750,Rutherford County,20,Christiana Elementary,K8,3.4,0.8,3.7333333333333334,NA,NA,1,2.3
750,Rutherford County,21,Whitworth-Buchanan Middle School,K8,1,0.4,2.2,NA,NA,2.1,1
750,Rutherford County,23,Christiana Middle School,K8,2.5999999999999996,0.8,2.8666666666666663,NA,NA,2,1.9
750,Rutherford County,25,John Colemon Elementary,K8,3,3.7,3.0999999999999996,NA,NA,4,3.4
750,Rutherford County,28,David Youree Elementary,K8,2.6999999999999997,0.9,3.0999999999999996,NA,NA,4,2.2
750,Rutherford County,35,Eagleville School,HS,3.6,0.9333333333333335,3.8666666666666667,4,4,NA,2.9
750,Rutherford County,37,Holloway High School,HS,1.6,2.8,3.2,4,0,NA,1.9
750,Rutherford County,39,Brown's Chapel Elementary School,K8,3.6,2.2,3.6,NA,NA,1.8666666666666667,2.9
750,Rutherford County,40,Kittrell Elementary,K8,2.2,3.8666666666666667,4,NA,NA,3.2,3.1
750,Rutherford County,50,Lascassas Elementary,K8,4,0.6666666666666667,3.7333333333333334,NA,NA,NA,2.6
750,Rutherford County,55,Rock Springs Elementary,K8,3.7,2.4000000000000004,3,NA,NA,3.7,3.2
750,Rutherford County,58,Rock Springs Middle School,K8,2.4,2.2,3.3,NA,NA,3.7333333333333334,2.6
750,Rutherford County,59,LaVergne Lake Elementary School,K8,2.1,3.7,3,NA,NA,3.8,2.9
750,Rutherford County,62,LaVergne Middle School,K8,2.6999999999999997,4,4,NA,NA,2,3.2
750,Rutherford County,63,Lavergne High School,HS,2.5999999999999996,3.9,3.9,2.7333333333333334,3.7333333333333334,0,3
750,Rutherford County,65,Homer Pittard Campus School,K8,4,2,4,NA,NA,NA,3.2
750,Rutherford County,70,McFadden School Of Excellence,K8,4,0.4,4,NA,NA,NA,2.6
750,Rutherford County,72,Oakland High School,HS,1.6,3.2,2.6,3,3.2,0.8,2.4
750,Rutherford County,74,Riverdale High School,HS,1.8666666666666667,0.2,3.9,3.8666666666666667,2.4,0.7333333333333333,1.7
750,Rutherford County,75,Rockvale Elementary,K8,3.6,0.6000000000000001,2.7333333333333334,NA,NA,3,2.4
750,Rutherford County,77,Roy L Waldron Elementary,K8,2.1,4,3.3,NA,NA,3.6,3
750,Rutherford County,78,Rockvale Middle School,K8,3.2,4,2.5999999999999996,NA,NA,0.8,3.2
750,Rutherford County,90,Smyrna Elementary,K8,2,2.5,2.9,NA,NA,2.9,2.4
750,Rutherford County,95,Smyrna Middle School,K8,1.8,3,2.8,NA,NA,1,2.2
750,Rutherford County,98,Smyrna High School,HS,1.1,2,2.6999999999999997,3.8,0,0.9,1.4
750,Rutherford County,100,Smyrna Primary,K8,1.9,2.9,4,NA,NA,2.8666666666666663,2.6
750,Rutherford County,103,Siegel Middle School,K8,2.5999999999999996,2.3,3.8666666666666667,NA,NA,1,2.5
750,Rutherford County,104,Siegel High School,HS,2.333333333333333,0.30000000000000004,3.2666666666666666,3.8666666666666667,3.2,0,1.9
750,Rutherford County,105,Thurman Francis Arts Academy/Magnet School for the Arts,K8,4,1.9999999999999998,3.8,NA,NA,2.1333333333333333,3.1
750,Rutherford County,110,Walter Hill Elementary,K8,3.2,2,3.6,NA,NA,NA,2.8
750,Rutherford County,150,Wilson Elementary School,K8,3.6,1.3,3.6,NA,NA,NA,2.7
750,Rutherford County,200,Stewartsboro Elementary,K8,2.9,3.8,3.8,NA,NA,3.9,3.4
750,Rutherford County,210,Stewarts Creek Elementary School,K8,4,4,3.4,NA,NA,4,3.9
750,Rutherford County,220,Stewarts Creek Middle School,K8,3.5,3.9,3.7333333333333334,NA,NA,3,3.6
750,Rutherford County,225,Stewarts Creek High School,HS,3.466666666666667,2.1,3.8,3.466666666666667,3.0666666666666664,0.8666666666666667,2.8
750,Rutherford County,230,Rocky Fork Middle School,K8,3.5,4,1.9,NA,NA,2.8666666666666663,3.5
751,Murfreesboro,5,Discovery School,K8,4,2.5999999999999996,4,NA,NA,NA,3.4
751,Murfreesboro,7,Black Fox Elementary,K8,2.8,3.8,3.9,NA,NA,3.6,3.3
751,Murfreesboro,10,Bradley Academy - An Arts Integrated School,K8,1.9,4,4,NA,NA,2,2.9
751,Murfreesboro,15,Cason Lane Academy,K8,2.6999999999999997,3.5,3.7,NA,NA,4,3.2
751,Murfreesboro,18,Erma Siegel Elementary,K8,3.6,3.2,3.8666666666666667,NA,NA,3,3.4
751,Murfreesboro,20,Hobgood Elementary,K8,2.2,3.8,4,NA,NA,3,3
751,Murfreesboro,25,Mitchell-Neilson Elementary,K8,2.6999999999999997,3.5,3.2,NA,NA,3.8666666666666667,3.1
751,Murfreesboro,32,Northfield Elementary,K8,2.5999999999999996,0.5,3.466666666666667,NA,NA,4,2.1
751,Murfreesboro,35,John Pittard Elementary,K8,2.8,4,3.6,NA,NA,3,3.3
751,Murfreesboro,40,Overall Creek Elementary,K8,3.466666666666667,3.3333333333333335,3.7333333333333334,NA,NA,NA,3.4
751,Murfreesboro,45,Reeves-Rogers Elementary,K8,2.7333333333333334,3.6,3.4,NA,NA,4,3.2
751,Murfreesboro,150,Scales Elementary School,K8,3.4,4,4,NA,NA,4,3.7
760,Scott County,5,Burchfield Elementary,K8,2,2,2.8,NA,NA,NA,2.1
760,Scott County,8,Fairview Elementary,K8,3,3.8,4,NA,NA,NA,3.4
760,Scott County,20,Huntsville Elementary,K8,2.5999999999999996,2,2.2,NA,NA,NA,2.3
760,Scott County,25,Huntsville Middle School,K8,2.5999999999999996,3.7333333333333334,3.4,NA,NA,NA,3.1
760,Scott County,40,Robbins Elementary,K8,3.6,3.4,2,NA,NA,NA,3.4
760,Scott County,48,Scott High School,HS,1,0.2,3,4,3,NA,1.5
760,Scott County,55,Winfield Elementary,K8,2,2.4000000000000004,2,NA,NA,NA,2.2
761,Oneida,5,Oneida Elementary,K8,3,2.2,3.6,NA,NA,NA,2.7
761,Oneida,8,Oneida Middle School,K8,1.2,0.8,2.4,NA,NA,NA,1.2
761,Oneida,10,Oneida High School,HS,3,3.2,2.5999999999999996,4,4,NA,3.3
770,Sequatchie County,5,Sequatchie Co Middle School,K8,1.1333333333333333,0.4,3.1333333333333333,NA,NA,4,1.4
770,Sequatchie County,10,Griffith Elementary,K8,1.6,0.7000000000000001,1.4,NA,NA,2.2,1.3
770,Sequatchie County,20,Sequatchie Co High School,HS,1.1333333333333333,2,2.8666666666666663,4,3.2,NA,2.1
780,Sevier County,12,Boyds Creek Elementary School,K8,2.5999999999999996,3.6,3,NA,NA,NA,3
780,Sevier County,13,Catlettsburg Elementary School,K8,2.8,3.7333333333333334,1.8666666666666667,NA,NA,4,3.2
780,Sevier County,15,Catons Chapel Elementary,K8,2.5999999999999996,2,0.4,NA,NA,NA,2.1
780,Sevier County,20,Gatlinburg Pittman High,HS,2.8666666666666663,3.2,4,4,4,2,3.3
780,Sevier County,25,Jones Cove Elementary,K8,3.6,2.4,2.2,NA,NA,NA,3
780,Sevier County,30,Northview Senior Academy,HS,2.5999999999999996,0.13333333333333333,4,4,2.5999999999999996,NA,2.1
780,Sevier County,31,Northview Junior Academy,K8,1.6,3,3.1333333333333333,NA,NA,NA,2.3
780,Sevier County,32,Northview Elementary,K8,2.4000000000000004,1.2666666666666666,2.4000000000000004,NA,NA,2,2
780,Sevier County,34,Northview Intermediate School,K8,1.8666666666666667,0.5333333333333333,2.4000000000000004,NA,NA,NA,1.4
780,Sevier County,35,New Center Elementary,K8,2.5999999999999996,3.466666666666667,3.7333333333333334,NA,NA,NA,3.1
780,Sevier County,40,Pi Beta Phi Elementary,K8,2.7333333333333334,3.5,2.2,NA,NA,3,3
780,Sevier County,44,Pigeon Forge Primary,K8,0.8666666666666667,1.4,1.5,NA,NA,2.8666666666666663,1.3
780,Sevier County,45,Pigeon Forge Middle School,K8,1.9,2.2,2.1,NA,NA,1,1.9
780,Sevier County,46,Pigeon Forge High School,HS,2.3,2,1.6,4,2.5999999999999996,1.1333333333333333,2.2
780,Sevier County,50,Pittman Center Elementary,K8,3.2,3.2,2.8,NA,NA,NA,3.2
780,Sevier County,52,Gary Hardin Academy,HS,NA,0,4,1,0,NA,0.7
780,Sevier County,55,Sevier County High School,HS,2.5,3.4,2.3,4,2.8,0,2.6
780,Sevier County,61,Sevierville Intermediate,K8,2.1,1.6,3.0999999999999996,NA,NA,4,2.2
780,Sevier County,62,Sevierville Middle School,K8,1.8,1.5,0.8,NA,NA,0,1.4
780,Sevier County,65,Seymour Primary,K8,NA,0.4,4,NA,NA,NA,1.1
780,Sevier County,66,Seymour Middle School,K8,3,3.6,2,NA,NA,NA,3.1
780,Sevier County,68,Seymour Intermediate,K8,2.7333333333333334,2,2.533333333333333,NA,NA,NA,2.4
780,Sevier County,70,Seymour High School,HS,2.5999999999999996,3.6,3.1333333333333333,4,4,NA,3.3
780,Sevier County,80,Wearwood Elementary,K8,1.6,2,2,NA,NA,NA,1.8
792,Shelby County,10,Barret's Chapel Elementary/Middle,K8,1.1333333333333333,0.4,3.1333333333333333,NA,NA,NA,1
792,Shelby County,35,Bolton High,HS,1.1333333333333333,0.4,0.7333333333333333,2.5999999999999996,1.7333333333333334,NA,1.1
792,Shelby County,67,Dexter Elementary,K8,2,2.2666666666666666,2,NA,NA,3,2.2
792,Shelby County,68,Dexter Middle,K8,2.3,2.9,2.1,NA,NA,4,2.7
792,Shelby County,80,E.E. Jeter Elementary/Middle,K8,3.3333333333333335,1.7333333333333334,3,NA,NA,NA,2.7
792,Shelby County,105,Germantown Elementary,K8,2.8,0.26666666666666666,3.0999999999999996,NA,NA,4,2.1
792,Shelby County,107,Germantown Middle,K8,2.9,1.9,2.8666666666666663,NA,NA,1,2.4
792,Shelby County,108,Highland Oaks Elementary,K8,2.8666666666666663,2.8,4,NA,NA,4,3.1
792,Shelby County,110,Germantown High,HS,2.1,3.6,2.9,4,3.3333333333333335,1,2.8
792,Shelby County,115,Lucy Elementary,K8,1,0.13333333333333333,3,NA,NA,1,0.9
792,Shelby County,118,Macon-Hall Elementary,K8,2.9,2.5,3,NA,NA,4,2.9
792,Shelby County,140,Mt. Pisgah Middle,K8,1.1333333333333333,0.30000000000000004,3.466666666666667,NA,NA,NA,1
792,Shelby County,145,Northaven Elementary,K8,1.8,2.5999999999999996,0,NA,NA,NA,1.9
792,Shelby County,175,Southwind Elementary,K8,3,0.6000000000000001,1,NA,NA,4,2.1
792,Shelby County,178,Southwind High,HS,1,0,1.5,1.7333333333333334,1.1333333333333333,0.8666666666666667,0.9
792,Shelby County,185,Woodstock Middle School,K8,1,0,2.2666666666666666,NA,NA,NA,0.7
792,Shelby County,200,Highland Oaks Middle,K8,1,0.6000000000000001,1.7333333333333334,NA,NA,1.8666666666666667,1
792,Shelby County,205,Lowrance Elementary/Middle,K8,2.2,2.5,2.9,NA,NA,2.1333333333333333,2.4
792,Shelby County,300,Belle Forest Community School,K8,3,4,4,NA,NA,4,3.6
792,Shelby County,2005,A. B. Hill Elementary,K8,3,4,2.2666666666666666,NA,NA,NA,3.3
792,Shelby County,2007,Kate Bond Middle School,K8,1,1.4,2.2,NA,NA,1.7,1.3
792,Shelby County,2020,Alton Elementary,K8,2,2,1.2000000000000002,NA,NA,NA,1.9
792,Shelby County,2023,American Way Middle,K8,1.1,0.6000000000000001,0.2,NA,NA,0,0.7
792,Shelby County,2030,B. T. Washington High,HS,1,3.466666666666667,1.2666666666666666,2,1.2000000000000002,NA,1.9
792,Shelby County,2040,Bellevue Middle,K8,1,0.5,2.8,NA,NA,NA,1
792,Shelby County,2045,Berclair Elementary,K8,4,4,2.3,NA,NA,3.7,3.8
792,Shelby County,2049,Chimneyrock Elementary School,K8,2.5999999999999996,3.4,3,NA,NA,3.8666666666666667,3
792,Shelby County,2050,Bethel Grove Elementary,K8,2.2,1.2000000000000002,1.6,NA,NA,NA,1.7
792,Shelby County,2053,William Herbert Brewster Elementary School,K8,1.3,0.4,2.1,NA,NA,3.7333333333333334,1.3
792,Shelby County,2057,Brownsville Road Elementary,K8,3,1.8,1.2666666666666666,NA,NA,NA,2.3
792,Shelby County,2060,Bruce Elementary,K8,1,0.26666666666666666,2.5,NA,NA,0.8666666666666667,0.9
792,Shelby County,2070,Campus Elementary,K8,4,0,4,NA,NA,NA,2.4
792,Shelby County,2090,Central High,HS,2.8,3.8,2,2,2.5999999999999996,3,2.9
792,Shelby County,2095,Charjean Elementary,K8,3,2.1333333333333333,1.4,NA,NA,3.8666666666666667,2.6
792,Shelby County,2100,Cherokee Elementary,K8,1,0.26666666666666666,3.8666666666666667,NA,NA,NA,1
792,Shelby County,2108,Chickasaw Middle,K8,0.5333333333333333,0,0,NA,NA,NA,0.3
792,Shelby County,2115,Colonial Middle,K8,2.5,3.4,2.5,NA,NA,0,2.6
792,Shelby County,2116,Kate Bond Elementary School,K8,3,3.7,3.2,NA,NA,3.7,3.3
792,Shelby County,2117,Cordova Elementary,K8,1.3,0.5,2,NA,NA,4,1.4
792,Shelby County,2118,Cordova Middle,K8,1.5,0.6000000000000001,2.8,NA,NA,2,1.4
792,Shelby County,2119,Cordova High School,HS,1.1,3.5,4,2.1,1.8,2.9,2.4
792,Shelby County,2126,Craigmont High,HS,1.2666666666666666,1.9,0,1.1333333333333333,1,3,1.4
792,Shelby County,2128,Craigmont Middle,K8,2,2.9,0,NA,NA,2,2.1
792,Shelby County,2130,Cromwell Elementary,K8,1.7333333333333334,0.4,4,NA,NA,4,1.7
792,Shelby County,2133,Crump Elementary,K8,1.1333333333333333,0.7000000000000001,1.8000000000000003,NA,NA,3.8,1.3
792,Shelby County,2135,Cummings Elementary/Middle,K8,1.8,0.6,1.6666666666666665,NA,NA,NA,1.3
792,Shelby County,2145,Delano Elementary,K8,4,3,3.2,NA,NA,NA,3.5
792,Shelby County,2153,Double Tree Elementary,K8,2,0.4,2.533333333333333,NA,NA,NA,1.4
792,Shelby County,2155,Douglass Elementary/Middle,K8,1,0.4,3.2666666666666666,NA,NA,NA,1
792,Shelby County,2160,Douglass High,HS,1,1.1333333333333333,4,2,1,4,1.7
792,Shelby County,2162,Downtown Elementary,K8,3,0.4,2,NA,NA,NA,1.9
792,Shelby County,2165,Dunbar Elementary,K8,3,1,2,NA,NA,NA,2.1
792,Shelby County,2180,East High,HS,4,0.8,0.8,2,1.2000000000000002,1,1.9
792,Shelby County,2183,Egypt Elementary,K8,1.2666666666666666,0.13333333333333333,2.2666666666666666,NA,NA,1.8666666666666667,1
792,Shelby County,2185,Evans Elementary,K8,2,1,2.4000000000000004,NA,NA,3,1.8
792,Shelby County,2210,Ford Road Elementary,K8,0.2,0.4,3.6,NA,NA,NA,0.6
792,Shelby County,2215,Fox Meadows Elementary,K8,1.2000000000000002,2.2,2.2,NA,NA,4,1.9
792,Shelby County,2230,Gardenview Elementary,K8,0.8,0,0.5333333333333333,NA,NA,NA,0.5
792,Shelby County,2245,Geeter School,K8,NA,0.13333333333333333,NA,NA,NA,NA,0.1
792,Shelby County,2255,Georgian Hills Middle,K8,1.2666666666666666,0.26666666666666666,0,NA,NA,NA,0.7
792,Shelby County,2258,Germanshire Elementary,K8,3,2.2,3,NA,NA,2.8666666666666663,2.7
792,Shelby County,2259,Getwell Elementary,K8,2,2.1333333333333333,1,NA,NA,4,2.1
792,Shelby County,2260,Goodlett Elementary,K8,0.26666666666666666,1.1,1.1333333333333333,NA,NA,3,0.9
792,Shelby County,2285,Grahamwood Elementary,K8,3.2,0.6000000000000001,2.8,NA,NA,3.7,2.3
792,Shelby County,2310,Hamilton Elementary,K8,2.2,2.4000000000000004,2.1333333333333333,NA,NA,NA,2.3
792,Shelby County,2315,Hamilton Middle,K8,1,0,4,NA,NA,NA,0.9
792,Shelby County,2317,Hamilton High,HS,0,0,1.6666666666666665,0.13333333333333333,0.8666666666666667,NA,0.3
792,Shelby County,2325,Havenview Middle,K8,1.2666666666666666,3,1.4,NA,NA,NA,2
792,Shelby County,2330,Hawkins Mill Elementary,K8,2,1.7333333333333334,4,NA,NA,NA,2.1
792,Shelby County,2331,Hickory Ridge Elementary,K8,3.8666666666666667,4,4,NA,NA,4,3.9
792,Shelby County,2333,Hickory Ridge Middle,K8,1.2000000000000002,0.4,2,NA,NA,0,0.9
792,Shelby County,2338,Hollis F. Price Middle College,K8,3.2,4,1,NA,NA,NA,3.3
792,Shelby County,2343,Holmes Road Elementary,K8,3.8,3.7333333333333334,3.1333333333333333,NA,NA,NA,3.7
792,Shelby County,2353,Ida B. Wells Academy ES/MS,K8,3,0,2.8,NA,NA,NA,1.8
792,Shelby County,2355,Idlewild Elementary,K8,3.8,2,3.2,NA,NA,NA,3
792,Shelby County,2360,Jackson Elementary,K8,2.1333333333333333,1.1,4,NA,NA,3,2
792,Shelby County,2362,J. P. Freeman Elementary/Middle,K8,4,0,4,NA,NA,NA,2.4
792,Shelby County,2368,Keystone Elementary,K8,1.2666666666666666,0.5333333333333333,2.4000000000000004,NA,NA,NA,1.1
792,Shelby County,2370,Kingsbury Elementary,K8,3.2666666666666666,4,1.1,NA,NA,3.9,3.4
792,Shelby County,2373,Kingsbury Middle,K8,1.1,1,1.3,NA,NA,1,1.1
792,Shelby County,2375,Kingsbury High,HS,1.1,0.1,0,1.2000000000000002,1.8,0.9,0.9
792,Shelby County,2379,Kirby High,HS,1.1,0.2,0,0.4,0.7333333333333333,0.13333333333333333,0.6
792,Shelby County,2385,Knight Road Elementary,K8,2,2,3.2,NA,NA,2.6999999999999997,2.2
792,Shelby County,2395,Larose Elementary,K8,0,0,0,NA,NA,NA,0
792,Shelby County,2435,Levi Elementary,K8,4,4,3.1333333333333333,NA,NA,NA,3.9
792,Shelby County,2463,Lucie E. Campbell Elementary,K8,2.533333333333333,3.7333333333333334,3.7333333333333334,NA,NA,NA,3.1
792,Shelby County,2470,Magnolia Elementary,K8,2.2,0.6,0.5333333333333333,NA,NA,NA,1.4
792,Shelby County,2480,Manassas High,HS,1,0.13333333333333333,0.13333333333333333,0,1,NA,0.6
792,Shelby County,2493,Melrose High,HS,1.8666666666666667,1,0,3.8,1,NA,1.3
792,Shelby County,2515,Middle College High,HS,3.8,3.8,3.8,4,4,NA,3.9
792,Shelby County,2520,Mitchell High,HS,1,2,0.6666666666666667,3.4,1.2000000000000002,NA,1.4
792,Shelby County,2525,Newberry Elementary,K8,2.8,3.5,3,NA,NA,4,3.2
792,Shelby County,2540,Oakhaven Elementary,K8,0.26666666666666666,0.4,0.30000000000000004,NA,NA,1,0.4
792,Shelby County,2543,Oakhaven Middle,K8,3,3,2,NA,NA,0.13333333333333333,2.6
792,Shelby County,2545,Oakhaven High,HS,2,0,0,2,2,NA,1.2
792,Shelby County,2550,Oakshire Elementary,K8,2,2,0,NA,NA,NA,1.8
792,Shelby County,2565,Overton High,HS,1,0.4,0.4,2,2.466666666666667,1,1.1
792,Shelby County,2570,Peabody Elementary,K8,2.5999999999999996,2,2.8,NA,NA,NA,2.4
792,Shelby County,2597,Raleigh-Bartlett Meadows Elementary,K8,1,1.1333333333333333,2.2666666666666666,NA,NA,4,1.5
792,Shelby County,2598,Raleigh-Egypt High,HS,1.1,2.9,0.9,3,1,0.8666666666666667,1.6
792,Shelby County,2600,Richland Elementary,K8,3.7333333333333334,3.7,3.8666666666666667,NA,NA,4,3.8
792,Shelby County,2610,Balmoral/Ridgeway Elementary,K8,2.8,2.5999999999999996,2.8,NA,NA,3,2.8
792,Shelby County,2612,Ridgeway Middle,K8,1.1333333333333333,0.4,4,NA,NA,3,1.4
792,Shelby County,2615,Ridgeway High,HS,1.6666666666666665,1.8666666666666667,0.13333333333333333,2,2,3,1.8
792,Shelby County,2625,Riverview Elementary/Middle,K8,2.1333333333333333,1.2666666666666666,1.1333333333333333,NA,NA,NA,1.7
792,Shelby County,2626,Robert R. Church Elementary,K8,4,3.7,4,NA,NA,4,3.9
792,Shelby County,2627,Ross Elementary,K8,1.1333333333333333,0.4,2.5,NA,NA,1.8666666666666667,1.1
792,Shelby County,2630,Rozelle Elementary,K8,1.8,0,4,NA,NA,NA,1.3
792,Shelby County,2633,Scenic Hills Elementary,K8,2,0.13333333333333333,1.1333333333333333,NA,NA,NA,1.2
792,Shelby County,2637,Sea Isle Elementary,K8,2.466666666666667,1.8,2,NA,NA,3.6,2.3
792,Shelby County,2640,Shady Grove Elementary,K8,2,1.7,2,NA,NA,4,2.1
792,Shelby County,2650,Sharpe Elementary,K8,1.2666666666666666,2.2666666666666666,2.666666666666667,NA,NA,3,1.9
792,Shelby County,2655,Sheffield Elementary,K8,3,3.9,1.4,NA,NA,3,3.2
792,Shelby County,2660,Sheffield High,HS,1.8,2,4,1.8,0.9,1.4,1.9
792,Shelby County,2665,Sherwood Elementary,K8,1.2666666666666666,0.6000000000000001,1.3,NA,NA,1.8666666666666667,1.1
792,Shelby County,2670,Sherwood Middle,K8,0.9,0.5,0.6000000000000001,NA,NA,0,0.6
792,Shelby County,2680,Shelby Oaks Elementary,K8,1.2000000000000002,2.8,2.3,NA,NA,4,2.2
792,Shelby County,2690,Snowden Elementary/Middle,K8,1.8,0.30000000000000004,3.8,NA,NA,2.7333333333333334,1.6
792,Shelby County,2692,Oak Forest Elementary,K8,2,3.6,4,NA,NA,3,2.9
792,Shelby County,2695,South Park Elementary,K8,3.1333333333333333,3.8,2,NA,NA,3,3.2
792,Shelby County,2700,Exceptional Children Special Placements,HS,NA,NA,4,2,NA,NA,3.3
792,Shelby County,2705,Springdale Elementary,K8,4,2.8,2,NA,NA,NA,3.3
792,Shelby County,2715,Treadwell Elementary,K8,0.13333333333333333,1.7333333333333334,1.1,NA,NA,3,1.1
792,Shelby County,2717,Riverwood Elementary School,K8,3.8666666666666667,2,3.7,NA,NA,4,3.2
792,Shelby County,2723,Treadwell Middle School,K8,2,4,0.5,NA,NA,0.9,2.4
792,Shelby County,2725,Trezevant High,HS,0.8666666666666667,0,0,1.7333333333333334,1.1333333333333333,NA,0.6
792,Shelby County,2730,Vollentine Elementary,K8,2.8,1.4,3,NA,NA,NA,2.3
792,Shelby County,2740,A. Maceo Walker Middle,K8,1.2000000000000002,2.3,0.26666666666666666,NA,NA,3,1.7
792,Shelby County,2745,Wells Station Elementary,K8,1,1.2000000000000002,1.4,NA,NA,3.6,1.4
792,Shelby County,2750,Westside Elementary,K8,4,4,4,NA,NA,NA,4
792,Shelby County,2770,Westwood High,HS,2,2,0,0,1.2000000000000002,NA,1.5
792,Shelby County,2777,White Station Elementary,K8,3.7333333333333334,3.7,4,NA,NA,4,3.8
792,Shelby County,2780,White Station High,HS,3.4,2.9,4,2.4000000000000004,3.466666666666667,2.8666666666666663,3.2
792,Shelby County,2783,White Station Middle,K8,3.3,0.7000000000000001,3.8,NA,NA,0.8666666666666667,2.2
792,Shelby County,2785,Whitehaven Elementary,K8,1,0,1,NA,NA,3,0.9
792,Shelby County,2790,Whitehaven High,HS,2.5999999999999996,3.7,0,2,2,1,2.3
792,Shelby County,2800,Willow Oaks Elementary,K8,2,3.5,2.3,NA,NA,4,2.8
792,Shelby County,2805,Winchester Elementary,K8,1.4,1,0.4,NA,NA,4,1.4
792,Shelby County,2810,Winridge Elementary,K8,1.4,1.3,1.3,NA,NA,2.8666666666666663,1.5
792,Shelby County,2815,Wooddale High,HS,1.1,1.7,4,4,2.7333333333333334,1.4,2
792,Shelby County,2824,Northwest Prep Academy,HS,0,0.8,0.4,0,0,NA,0.3
792,Shelby County,2830,Carver College and Career Academy,K8,NA,0,0.5,NA,NA,0,0.1
792,Shelby County,2832,Memphis Virtual School,HS,NA,0,4,2,2,NA,1.4
792,Shelby County,2835,Grandview Heights Middle School,K8,1.1333333333333333,0.8,0.8,NA,NA,NA,1
792,Shelby County,2836,Maxine Smith STEAM Academy,K8,4,0,4,NA,NA,NA,2.4
792,Shelby County,2840,Westhaven Elementary,K8,2.2666666666666666,0.5333333333333333,0.26666666666666666,NA,NA,NA,1.4
792,Shelby County,8110,DuBois Middle of Leadership  Public Policy,K8,3,4,0.8,NA,NA,NA,3.2
792,Shelby County,8115,DuBois Middle School of Arts  Technology,K8,2,2.1333333333333333,2,NA,NA,NA,2.1
792,Shelby County,8135,DuBois Elementary School of Entrepreneurship,K8,2.4000000000000004,2.8,0.2,NA,NA,NA,2.3
792,Shelby County,8140,DuBois Elementary School of Arts  Technology,K8,1.8,0,1.2000000000000002,NA,NA,NA,1
792,Shelby County,8145,City University School Girls Preparatory,K8,3.2,1,4,NA,NA,NA,2.4
792,Shelby County,8155,Freedom Preparatory Academy Elementary School,K8,2.4000000000000004,2,0,NA,NA,2,2
792,Shelby County,8160,Power Center Academy Middle - Southeast,K8,2.4000000000000004,1.8666666666666667,1.8,NA,NA,1,2
792,Shelby County,8165,Memphis STEM Academy,K8,NA,NA,4,NA,NA,2,3
792,Shelby County,8170,Memphis Delta Preparatory Charter School,K8,1.2000000000000002,1.8,3,NA,NA,NA,1.6
792,Shelby County,8175,Aspire East Academy,K8,NA,NA,2.4000000000000004,NA,NA,4,3.2
792,Shelby County,8201,Circles Of Success Learning Academy,K8,2,2,2,NA,NA,NA,2
792,Shelby County,8202,KIPP Memphis Collegiate High School,HS,1.8666666666666667,0.6,0.26666666666666666,4,4,NA,1.9
792,Shelby County,8204,City University School Of Liberal Arts,HS,3,4,1.2000000000000002,2.8,4,NA,3.3
792,Shelby County,8205,Memphis Academy Of Science  Engineering Middle/High,HS,1,2.8,0,4,0.8,NA,1.6
792,Shelby County,8206,Power Center Academy High School,HS,1.8666666666666667,1.3,4,4,2,1,2
792,Shelby County,8207,Memphis Business Academy Elementary School,K8,2.8666666666666663,2,1.6666666666666665,NA,NA,4,2.6
792,Shelby County,8210,Memphis Academy Of Health Sciences,K8,1,0.13333333333333333,2,NA,NA,NA,0.8
792,Shelby County,8213,Memphis Academy of Health Sciences High School,HS,2,2.1333333333333333,0,4,3.2,NA,2.2
792,Shelby County,8215,Memphis Business Academy Middle,K8,1.1333333333333333,0.4,0.26666666666666666,NA,NA,1.1333333333333333,0.8
792,Shelby County,8217,Memphis Business Academy High School,HS,1.2000000000000002,1.3,0,4,2.5999999999999996,1,1.5
792,Shelby County,8220,Power Center Academy Middle,K8,2.2,3.8,3,NA,NA,0.8666666666666667,2.7
792,Shelby County,8225,Promise Academy,K8,2.2,0,4,NA,NA,NA,1.5
792,Shelby County,8228,Southern Avenue Charter School Of Academic Excellence  Creative Arts,K8,1.2000000000000002,0,0,NA,NA,NA,0.6
792,Shelby County,8230,Star Academy,K8,0,0,2.2,NA,NA,NA,0.2
792,Shelby County,8232,Soulsville Charter School,HS,1.8,3.2,1.7333333333333334,4,3.2,NA,2.6
792,Shelby County,8234,Freedom Preparatory Academy,HS,1.4,3.7333333333333334,3.8666666666666667,2,2,NA,2.5
792,Shelby County,8236,City University Boys Preparatory,K8,2,1.8,3.8,NA,NA,NA,2.1
792,Shelby County,8238,KIPP Memphis Collegiate Middle,K8,1.1333333333333333,1.6,0,NA,NA,NA,1.2
792,Shelby County,8240,Memphis College Preparatory,K8,2,0.6,4,NA,NA,NA,1.6
792,Shelby County,8252,Memphis School of Excellence,HS,1.8666666666666667,1.6,3.2666666666666666,4,2,2,2.1
792,Shelby County,8254,Veritas College Preparatory,K8,3,2,0,NA,NA,NA,2.3
792,Shelby County,8256,Aurora Collegiate Academy,K8,3.8666666666666667,4,3.4,NA,NA,2,3.7
792,Shelby County,8258,KIPP Memphis Middle Academy,K8,1,1.5,0,NA,NA,3,1.3
