system,system_name,school,school_name,pool,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa,final_score,final_grade
470,Knox County,336,Northshore Elementary School,K8,3.6,3.7,3.7333333333333334,NA,NA,NA,3.7,A
470,Knox County,345,Career Magnet Academy,HS,1.9999999999999998,2.5999999999999996,2,NA,NA,NA,2.2,B
470,Knox County,350,Gibbs Middle School,K8,NA,0.1,NA,NA,NA,NA,0.1,D
470,Knox County,355,Hardin Valley Middle School,K8,NA,4,NA,NA,NA,0,3.1,A
470,Knox County,8001,Emerald Academy,K8,1.8,1.2666666666666666,2,NA,NA,NA,1.6,C
480,Lake County,5,Lake Co High School,HS,2,2,1.6666666666666665,2.5999999999999996,2.5999999999999996,NA,2.1,B
480,Lake County,10,Lara Kendall Elementary,K8,1,2,3.6,NA,NA,NA,1.7,C
480,Lake County,15,Margaret Newton Elementary,K8,1.8666666666666667,3.3333333333333335,2.533333333333333,NA,NA,NA,2.5,B
490,Lauderdale County,20,Halls Elementary School,K8,2.466666666666667,1.4,3.8666666666666667,NA,NA,NA,2.2,B
490,Lauderdale County,23,Halls High School,HS,2.8,0.26666666666666666,3.1333333333333333,4,4,NA,2.4,B
490,Lauderdale County,24,Halls Junior High School,K8,2,0.5333333333333333,3.8,NA,NA,NA,1.6,C
490,Lauderdale County,25,Ripley Middle School,K8,1.2666666666666666,0,3.1333333333333333,NA,NA,NA,0.9,D
490,Lauderdale County,40,Ripley High School,HS,2,0.5333333333333333,4,4,1.6,NA,1.8,C
490,Lauderdale County,55,Ripley Elementary,K8,1.8666666666666667,2.2666666666666666,4,NA,NA,NA,2.2,B
500,Lawrence County,13,E O Coffman Middle School,K8,1.8666666666666667,0.4,2,NA,NA,NA,1.3,C
500,Lawrence County,15,David Crockett Elementary,K8,3.6,3.8666666666666667,2,NA,NA,NA,3.5,A
500,Lawrence County,20,Ethridge Elementary,K8,3,0,4,NA,NA,NA,1.9,C
500,Lawrence County,30,Ingram Sowell Elementary,K8,1,0.6000000000000001,0.13333333333333333,NA,NA,3.2,1,D
500,Lawrence County,40,Lawrence Co High School,HS,2.2666666666666666,1.1333333333333333,1.2666666666666666,4,2.8,NA,2,C
500,Lawrence County,45,Lawrenceburg Public,K8,3.6,2.8,3.6,NA,NA,NA,3.3,A
500,Lawrence County,50,Leoma Elementary,K8,2.5999999999999996,2,3.2,NA,NA,NA,2.4,B
500,Lawrence County,60,South Lawrence Elementary,K8,2.1999999999999997,0.8,1.8,NA,NA,NA,1.6,C
500,Lawrence County,65,Loretto High School,HS,3,2,4,3,4,NA,3,B
500,Lawrence County,70,New Prospect Elementary,K8,3.6,2,1.4,NA,NA,NA,2.7,B
500,Lawrence County,90,Summertown Elementary,K8,3.2,3.8,2.5999999999999996,NA,NA,NA,3.4,A
500,Lawrence County,95,Summertown High School,HS,3,2,1.8,4,2.4,NA,2.5,B
510,Lewis County,3,Lewis County Middle School,K8,1.8,2,4,NA,NA,NA,2.1,B
510,Lewis County,10,Lewis Co High School,HS,1.4,0.4,3.7333333333333334,1.6,1.6,NA,1.4,C
510,Lewis County,20,Lewis County Intermediate School,K8,2.5999999999999996,0.4,4,NA,NA,NA,1.9,C
520,Lincoln County,10,Blanche School,K8,3,2.8,2.4000000000000004,NA,NA,NA,2.9,B
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,2.5999999999999996,1.4,1.4,NA,NA,NA,2,C
520,Lincoln County,45,Flintville School,K8,2.5999999999999996,2,2.2666666666666666,NA,NA,NA,2.3,B
520,Lincoln County,50,Highland Rim School,K8,2.5999999999999996,0.6666666666666667,2.8,NA,NA,4,2.1,B
520,Lincoln County,56,Lincoln County High School,HS,2.7333333333333334,1.7333333333333334,2.2666666666666666,4,3.6,NA,2.6,B
520,Lincoln County,82,South Lincoln School,K8,3.466666666666667,3.8666666666666667,3.7333333333333334,NA,NA,NA,3.7,A
520,Lincoln County,90,Unity School,K8,2.5999999999999996,0.8,1,NA,NA,NA,1.7,C
521,Fayetteville,7,Fayetteville Middle School,K8,3.2,3.6,1.2666666666666666,NA,NA,NA,3.2,A
521,Fayetteville,10,Fayetteville High School,HS,1.2000000000000002,0.26666666666666666,2.8,4,0,NA,1,D
521,Fayetteville,20,Ralph Askins School,K8,0.8,3.6,2.2666666666666666,NA,NA,NA,2.1,B
530,Loudon County,15,Eaton Elementary,K8,4,3.6,2.8666666666666663,NA,NA,NA,3.7,A
530,Loudon County,18,Ft Loudoun Middle School,K8,2.7333333333333334,2.4000000000000004,2.8,NA,NA,0,2.4,B
530,Loudon County,25,Greenback School,HS,2.5999999999999996,2.5999999999999996,3.2,4,4,NA,3,B
530,Loudon County,30,Highland Park Elementary,K8,3.2,3.6,3,NA,NA,NA,3.3,A
530,Loudon County,35,Loudon Elementary,K8,2.1333333333333333,3.9,2.6,NA,NA,4,3,B
530,Loudon County,40,Loudon High School,HS,2.466666666666667,3.2,2.4000000000000004,4,4,0,2.8,B
530,Loudon County,48,North Middle School,K8,3.6,3.9,4,NA,NA,NA,3.8,A
530,Loudon County,50,Philadelphia Elementary,K8,2.7333333333333334,3.466666666666667,3.8666666666666667,NA,NA,NA,3.1,A
530,Loudon County,55,Steekee Elementary,K8,3,2,2.5999999999999996,NA,NA,NA,2.6,B
531,Lenoir City,5,Lenoir City High School,HS,3,3.5,2.6,3.6,3.4,2,3.1,A
531,Lenoir City,10,Lenoir City Intermediate/Middle School,K8,2.6999999999999997,4,4,NA,NA,2,3.2,A
531,Lenoir City,30,Lenoir City Elementary,K8,4,4,3.8,NA,NA,2.8666666666666663,3.9,A
540,McMinn County,10,Calhoun Elementary,K8,3.2,1.4,3.7333333333333334,NA,NA,3,2.6,B
540,McMinn County,15,Central High School,HS,3,2.7333333333333334,4,3,2.4,NA,2.9,B
540,McMinn County,25,E K Baker Elementary,K8,1.4,0.4,3.466666666666667,NA,NA,NA,1.2,C
540,McMinn County,30,Englewood Elementary,K8,3,3.8,2,NA,NA,NA,3.2,A
540,McMinn County,45,McMinn High School,HS,2.7333333333333334,0,2.4000000000000004,3,2.5999999999999996,0.8,1.8,C
540,McMinn County,50,Mountain View Elementary,K8,2,0.5333333333333333,4,NA,NA,NA,1.6,C
540,McMinn County,55,Niota Elementary,K8,0.8666666666666667,0.13333333333333333,4,NA,NA,NA,0.9,D
540,McMinn County,60,Riceville Elementary,K8,2.5999999999999996,2.5999999999999996,3.7333333333333334,NA,NA,0,2.5,B
540,McMinn County,65,Rogers Creek Elementary,K8,2.5999999999999996,3.4,4,NA,NA,NA,3.1,A
541,Athens,5,Athens City Middle School,K8,2.7333333333333334,3.8666666666666667,2.533333333333333,NA,NA,NA,3.2,A
541,Athens,25,North City Elementary,K8,2.5999999999999996,1.2666666666666666,4,NA,NA,NA,2.2,B
541,Athens,30,Westside Elementary,K8,3.6,2,4,NA,NA,2,2.9,B
542,Etowah,7,Etowah Elementary,K8,2.8666666666666663,3.466666666666667,3.7333333333333334,NA,NA,NA,3.2,A
550,McNairy County,5,Adamsville Elementary,K8,2.5999999999999996,2,4,NA,NA,NA,2.5,B
550,McNairy County,10,Adamsville Junior / Senior High School,HS,2.4000000000000004,0.6666666666666667,4,3.2,0,NA,1.6,C
550,McNairy County,15,Bethel Springs Elementary,K8,2.8,3.4,4,NA,NA,NA,3.2,A
550,McNairy County,20,McNairy Central High School,HS,2.8666666666666663,1.8666666666666667,3.8666666666666667,4,3.6,NA,2.9,B
550,McNairy County,25,Michie Elementary,K8,1.8,0.4,2.4000000000000004,NA,NA,NA,1.3,C
550,McNairy County,30,Ramer Elementary,K8,3,1.4,3.8,NA,NA,NA,2.4,B
550,McNairy County,40,Selmer Elementary,K8,2,0.8,4,NA,NA,NA,1.7,C
550,McNairy County,45,Selmer Middle School,K8,2.5999999999999996,4,4,NA,NA,NA,3.3,A
560,Macon County,5,Central Elementary,K8,2.5999999999999996,3.6,2.2666666666666666,NA,NA,2.8666666666666663,2.9,B
560,Macon County,20,Macon County Junior High School,K8,2.333333333333333,2.3,2.4000000000000004,NA,NA,1.7333333333333334,2.3,B
560,Macon County,21,Macon County High School,HS,1.7333333333333334,0.4,2.533333333333333,2,2.5999999999999996,0,1.5,C
560,Macon County,22,Lafayette Elementary School,K8,2.333333333333333,1.3,2.2666666666666666,NA,NA,4,2.1,B
560,Macon County,25,Red Boiling Springs Elementary,K8,1.6,1.7333333333333334,4,NA,NA,NA,1.9,C
560,Macon County,30,Red Boiling Springs School,HS,1.4,1.6666666666666665,4,4,4,NA,2.4,B
560,Macon County,35,Westside Elementary,K8,3.6,2,2.4000000000000004,NA,NA,NA,2.8,B
570,Madison County,6,Alexander Elementary School,K8,2,3.4,3.8666666666666667,NA,NA,NA,2.7,B
570,Madison County,14,Arlington Elementary School,K8,0.8666666666666667,0.2,4,NA,NA,2.8666666666666663,1.1,C
570,Madison County,21,Denmark Elementary,K8,2,1.2000000000000002,4,NA,NA,4,2.1,B
570,Madison County,22,Jackson Central-Merry Early College High,K8,1.6,3.6,0.8,NA,NA,NA,2.3,B
570,Madison County,24,Rose Hill School,K8,0.26666666666666666,0.26666666666666666,3.8666666666666667,NA,NA,NA,0.6,D
570,Madison County,38,Isaac Lane Technology Magnet Elementary,K8,2,2.7333333333333334,3.7333333333333334,NA,NA,NA,2.5,B
570,Madison County,53,Liberty Technology Magnet High School,HS,1,0.13333333333333333,0.26666666666666666,1,0.26666666666666666,0,0.5,D
570,Madison County,56,Lincoln Elementary School,K8,1.2000000000000002,1.8666666666666667,2.4000000000000004,NA,NA,NA,1.6,C
570,Madison County,63,Madison Academic Magnet High School,HS,4,3.6,4,4,4,NA,3.9,A
570,Madison County,71,North Side High School,HS,1,0.5,4,2.4000000000000004,2,2,1.5,C
570,Madison County,76,Northeast Middle School,K8,1.7,2,3.7,NA,NA,0,1.8,C
570,Madison County,86,Community Montessori School,K8,3.6,3.6,4,NA,NA,NA,3.6,A
570,Madison County,100,Pope School,K8,1.8666666666666667,0.4,4,NA,NA,1,1.5,C
570,Madison County,102,South Elementary,K8,2.2,1.4,4,NA,NA,4,2.3,B
570,Madison County,105,South Side High School,HS,1,3.466666666666667,4,2,2.2,3.2,2.4,B
570,Madison County,111,Thelma Barker Elementary,K8,2,0.1,3.8,NA,NA,3.1333333333333333,1.6,C
570,Madison County,130,West-Bemis Middle School,K8,1.7333333333333334,1.4,4,NA,NA,1,1.8,C
570,Madison County,140,East Elementary School,K8,1.2666666666666666,0.30000000000000004,3,NA,NA,NA,1.1,C
570,Madison County,142,North Parkway Middle School,K8,0.9,0.5,4,NA,NA,2,1.2,C
570,Madison County,144,Jackson Career Technology Magnet Elementary,K8,1.8666666666666667,2.1999999999999997,2.4000000000000004,NA,NA,NA,2.1,B
570,Madison County,146,Andrew Jackson Elementary School,K8,2,2.8,4,NA,NA,1.6,2.4,B
580,Marion County,21,Jasper Elementary School,K8,1.6,2.7333333333333334,0.13333333333333333,NA,NA,NA,1.9,C
580,Marion County,23,Jasper Middle School,K8,1.2666666666666666,1.4,3.1333333333333333,NA,NA,NA,1.5,C
580,Marion County,25,Marion Co High School,HS,2.7333333333333334,0.26666666666666666,3.8666666666666667,2,4,NA,2.3,B
580,Marion County,30,Monteagle Elementary,K8,1,2.5999999999999996,0.6,NA,NA,NA,1.6,C
580,Marion County,50,South Pittsburg Elementary,K8,1.1333333333333333,0.6666666666666667,1,NA,NA,NA,0.9,D
580,Marion County,55,South Pittsburg High School,HS,1,0.2,2.2666666666666666,3,4,NA,1.6,C
580,Marion County,63,Whitwell Elementary,K8,4,4,2.4000000000000004,NA,NA,NA,3.8,A
580,Marion County,65,Whitwell Middle School,K8,1.8,0.8,2,NA,NA,NA,1.4,C
580,Marion County,70,Whitwell High School,HS,3.4,1.4,2.2,4,4,NA,2.8,B
581,Richard City,5,Richard Hardy Memorial School,K8,2,3,4,NA,NA,NA,2.6,B
590,Marshall County,7,Chapel Hill Elementary,K8,4,1,3.466666666666667,NA,NA,NA,2.7,B
590,Marshall County,18,Cornersville Elementary,K8,2.5999999999999996,3.8,2.5999999999999996,NA,NA,NA,3.1,A
590,Marshall County,20,Cornersville School,HS,2,1.8666666666666667,3.2,4,4,NA,2.6,B
590,Marshall County,30,Forrest School,HS,2.5999999999999996,1.2666666666666666,3.1333333333333333,4,4,NA,2.6,B
590,Marshall County,41,Lewisburg Middle School,K8,1.6,0.8,2.2666666666666666,NA,NA,3,1.5,C
590,Marshall County,43,Marshall Elementary,K8,3.2,2.2,3.9,NA,NA,3.8666666666666667,3,B
590,Marshall County,47,Marshall Co High School,HS,2.7333333333333334,1.8666666666666667,2.4000000000000004,2.8,3,NA,2.5,B
590,Marshall County,60,Westhills Elementary,K8,2.4,3.9,3.8,NA,NA,3.7,3.2,A
590,Marshall County,65,Delk-Henson Intermediate School,K8,2.5999999999999996,0.8,2.5999999999999996,NA,NA,NA,1.9,C
600,Maury County,5,J. R. Baker Elementary,K8,3,1.1333333333333333,3.6,NA,NA,4,2.5,B
600,Maury County,10,J. Brown Elementary,K8,2.2,2.1333333333333333,1.4,NA,NA,1,2,C
600,Maury County,15,Columbia Central High School,HS,1.2666666666666666,1.8,1.7000000000000002,2,2,0.13333333333333333,1.5,C
600,Maury County,30,Culleoka Unit School,HS,1.5333333333333334,1.8000000000000003,3.8666666666666667,4,4,2,2.5,B
600,Maury County,33,E. A. Cox Middle School,K8,1.1,0.6000000000000001,0.5,NA,NA,0.8666666666666667,0.8,D
600,Maury County,40,Hampshire Unit School,K8,3.4,2,3,NA,NA,NA,2.8,B
600,Maury County,45,Highland Park Elementary,K8,0.2,0.2,3.4,NA,NA,1,0.6,D
600,Maury County,50,J E Woodard Elementary,K8,3.2,3.4,2.1333333333333333,NA,NA,4,3.2,A
600,Maury County,53,Marvin Wright Elementary School,K8,4,0.6000000000000001,2.2666666666666666,NA,NA,4,2.6,B
600,Maury County,55,McDowell Elementary,K8,3,0.4,1.8000000000000003,NA,NA,3,2,C
600,Maury County,59,J E Woody Elementary,K8,2.4,3.3333333333333335,2.1333333333333333,NA,NA,NA,2.7,B
600,Maury County,61,Mt. Pleasant Middle Visual Perform. Arts,K8,1.1333333333333333,0.2,2.1333333333333333,NA,NA,NA,0.9,D
600,Maury County,65,Mt Pleasant High School,HS,2,1.8666666666666667,1.2666666666666666,2,0,NA,1.5,C
600,Maury County,68,R Howell Elementary,K8,1.2000000000000002,2,3.4,NA,NA,3,1.9,C
600,Maury County,70,Riverside Elementary,K8,1,2.2,2,NA,NA,3.2,1.7,C
600,Maury County,85,Santa Fe Unit School,HS,2.8,3.6,2.5999999999999996,4,3,NA,3.1,A
600,Maury County,90,Spring Hill Elementary,K8,3.2666666666666666,2.1333333333333333,3.7333333333333334,NA,NA,2,2.8,B
600,Maury County,95,Spring Hill High School,HS,1.7333333333333334,0.13333333333333333,2.8,3,1.9999999999999998,1,1.5,C
600,Maury County,100,Whitthorne Middle School,K8,1,0.2,1.3,NA,NA,0.8666666666666667,0.7,D
600,Maury County,105,Spring Hill Middle School,K8,1.7,0.6000000000000001,1.6666666666666665,NA,NA,1.8,1.3,C
600,Maury County,110,Northfield Academy,HS,NA,0,4,1,0,NA,0.7,D
610,Meigs County,5,Meigs South Elementary,K8,2,0.8,3.4,NA,NA,NA,1.7,C
610,Meigs County,8,Meigs Middle School,K8,2,2,2.4000000000000004,NA,NA,NA,2,C
610,Meigs County,15,Meigs North Elementary,K8,2.5999999999999996,0.4,4,NA,NA,NA,1.9,C
610,Meigs County,25,Meigs County High School,HS,2,2.4,4,4,4,NA,2.8,B
620,Monroe County,10,Coker Creek Elementary,K8,2,3,2,NA,NA,NA,2.4,B
620,Monroe County,18,Madisonville Intermediate School,K8,2,0.5333333333333333,4,NA,NA,NA,1.6,C
620,Monroe County,20,Madisonville Middle School,K8,2.1333333333333333,3.466666666666667,4,NA,NA,NA,2.9,B
620,Monroe County,35,Rural Vale Elementary,K8,1.6,0.8,4,NA,NA,NA,1.5,C
620,Monroe County,37,Sequoyah High School,HS,2.7333333333333334,3.7333333333333334,4,2.8,2.5999999999999996,NA,3.1,A
620,Monroe County,40,Sweetwater High School,HS,1.1333333333333333,0.4,2.2666666666666666,2,3,3.2,1.7,C
620,Monroe County,45,Tellico Plains Elementary,K8,2.5999999999999996,2,4,NA,NA,NA,2.5,B
620,Monroe County,50,Tellico Plains High School,HS,1.6,3.4,4,4,0,NA,2.2,B
620,Monroe County,53,Tellico Plains Junior High School,K8,2,2.7333333333333334,4,NA,NA,NA,2.5,B
620,Monroe County,55,Vonore Elementary,K8,1.4,2.1,4,NA,NA,3,2.1,B
620,Monroe County,58,Vonore Middle School,K8,2,3.5,4,NA,NA,NA,2.8,B
621,Sweetwater,5,Brown Intermediate School,K8,1.8666666666666667,0.5,3.2666666666666666,NA,NA,NA,1.5,C
621,Sweetwater,10,Sweetwater Elementary,K8,2.333333333333333,2.1,3.9,NA,NA,4,2.6,B
621,Sweetwater,15,Sweetwater Jr High School,K8,1.4,0.6000000000000001,2.4000000000000004,NA,NA,NA,1.2,C
630,Montgomery County,3,Barkers Mill Elementary,K8,3.2,0.4,3.8666666666666667,NA,NA,4,2.4,B
630,Montgomery County,5,Barksdale Elementary,K8,3.466666666666667,1.1333333333333333,4,NA,NA,NA,2.6,B
630,Montgomery County,10,Burt Elementary,K8,1.8666666666666667,1.2666666666666666,2,NA,NA,NA,1.6,C
630,Montgomery County,15,Byrns Darden Elementary,K8,2.7333333333333334,2.9,3.7,NA,NA,4,3,B
630,Montgomery County,17,Kenwood Elementary,K8,3.6,0.5,3.7,NA,NA,3.2,2.5,B
630,Montgomery County,18,Kenwood Middle,K8,1,0.2,2.3,NA,NA,1.8666666666666667,0.9,D
630,Montgomery County,19,Kenwood High,HS,1.3,0.5,3.8,2,1.8666666666666667,2.1333333333333333,1.6,C
630,Montgomery County,20,Montgomery Central Elementary,K8,3.4,1.2666666666666666,3.466666666666667,NA,NA,NA,2.6,B
630,Montgomery County,25,Montgomery Central High,HS,2.5999999999999996,1.7333333333333334,3.7333333333333334,3.1333333333333333,2.7333333333333334,NA,2.5,B
630,Montgomery County,27,Hazelwood Elementary,K8,3.8666666666666667,0.5,4,NA,NA,3,2.6,B
630,Montgomery County,30,Clarksville High,HS,3.2,3.7,3.7333333333333334,3.8666666666666667,3.0666666666666664,2,3.3,A
630,Montgomery County,35,Glenellen Elementary,K8,3.466666666666667,2.4000000000000004,3.8666666666666667,NA,NA,NA,3.1,A
630,Montgomery County,40,Cumberland Heights Elementary,K8,3.6,0.13333333333333333,2.8666666666666663,NA,NA,NA,2.1,B
630,Montgomery County,45,East Montgomery Elementary,K8,4,3.8,3.8,NA,NA,4,3.9,A
630,Montgomery County,49,Liberty Elementary,K8,2.7333333333333334,3.466666666666667,3.2666666666666666,NA,NA,NA,3.1,A
630,Montgomery County,51,Minglewood Elementary,K8,2,1.9,3.9,NA,NA,0.8,2,C
630,Montgomery County,52,Montgomery Central Middle,K8,2.333333333333333,0.26666666666666666,2.5999999999999996,NA,NA,NA,1.5,C
630,Montgomery County,55,Moore Magnet Elementary,K8,2.466666666666667,0.5333333333333333,2.8666666666666663,NA,NA,NA,1.7,C
630,Montgomery County,60,Norman Smith Elementary,K8,2.8666666666666663,2.8666666666666663,3.1333333333333333,NA,NA,4,3,B
630,Montgomery County,65,New Providence Middle,K8,1.7333333333333334,0.7000000000000001,3.1333333333333333,NA,NA,4,1.7,C
630,Montgomery County,66,Northeast Elementary,K8,3,3.0999999999999996,4,NA,NA,3.8,3.2,A
630,Montgomery County,67,Northeast Middle,K8,1.7,0.2,3.466666666666667,NA,NA,1,1.3,C
630,Montgomery County,68,Northeast High,HS,3.466666666666667,3.5,4,2.7333333333333334,2.1999999999999997,1,3,B
630,Montgomery County,70,Northwest High,HS,2.5999999999999996,2.1333333333333333,3.6,2.8666666666666663,2.7333333333333334,NA,2.6,B
630,Montgomery County,73,Richview Middle,K8,3.6,0.2,3.0999999999999996,NA,NA,2,2.2,B
630,Montgomery County,75,Ringgold Elementary,K8,3,3.9,3.9,NA,NA,4,3.5,A
630,Montgomery County,77,Rossview Middle,K8,3.2,0.2,3.7333333333333334,NA,NA,NA,2.1,B
630,Montgomery County,78,Rossview High,HS,3.6,3.0666666666666664,4,4,2.4,NA,3.3,A
630,Montgomery County,83,Sango Elementary,K8,3.8,3,4,NA,NA,NA,3.5,A
630,Montgomery County,84,West Creek Middle,K8,2.4,1.1,3.1333333333333333,NA,NA,0.2,1.8,C
630,Montgomery County,85,Woodlawn Elementary,K8,3.7333333333333334,0.5333333333333333,3.7333333333333334,NA,NA,NA,2.5,B
630,Montgomery County,88,Middle College @ Austin Peay State University,HS,4,3.2,4,4,4,NA,3.8,A
630,Montgomery County,90,West Creek Elementary,K8,3.466666666666667,1.2666666666666666,3.8,NA,NA,3,2.7,B
630,Montgomery County,95,Carmel Elementary,K8,4,0.4,3.6,NA,NA,NA,2.5,B
630,Montgomery County,100,West Creek High,HS,2.5,0.1,3.3,2.5999999999999996,2.466666666666667,1,1.8,C
630,Montgomery County,105,Rossview Elementary,K8,3.8666666666666667,3.0999999999999996,4,NA,NA,3,3.5,A
630,Montgomery County,110,Pisgah Elementary,K8,3.3333333333333335,2.1333333333333333,4,NA,NA,4,3,B
630,Montgomery County,115,Oakland Elementary,K8,3.3333333333333335,1.2000000000000002,3.8666666666666667,NA,NA,4,2.7,B
640,Moore County,10,Lynchburg Elementary,K8,1.8,1.5333333333333334,1.8,NA,NA,NA,1.7,C
640,Moore County,15,Moore County High School,HS,2.4000000000000004,2.4000000000000004,2.4000000000000004,3,4,NA,2.8,B
650,Morgan County,10,Central Elementary,K8,2,1.2000000000000002,3.6,NA,NA,NA,1.8,C
650,Morgan County,13,Central Middle School,K8,0.8,0.4,2.8,NA,NA,NA,0.8,D
650,Morgan County,15,Central High School,HS,1,0.4,4,4,4,NA,1.9,C
650,Morgan County,30,Coalfield School,HS,1,1.4,4,4,3,NA,2,C
650,Morgan County,46,Morgan County Career and Technical Center,HS,NA,NA,NA,4,0,NA,0.8,D
650,Morgan County,55,Oakdale School,HS,1,1.7333333333333334,4,4,2,NA,1.9,C
650,Morgan County,60,Petros Joyner Elementary,K8,0,0.4,3.4,NA,NA,NA,0.5,D
650,Morgan County,70,Sunbright School,HS,2,1.2000000000000002,4,4,3,NA,2.3,B
660,Obion County,7,Black Oak Elementary,K8,2.5999999999999996,2,3.8,NA,NA,NA,2.5,B
660,Obion County,12,Hillcrest Elementary,K8,3.6,2.5999999999999996,2.4000000000000004,NA,NA,NA,3.1,A
660,Obion County,26,Lake Road Elementary,K8,2.1999999999999997,1.4,2.8,NA,NA,NA,1.9,C
660,Obion County,35,Obion County Central High School,HS,2.4000000000000004,0.26666666666666666,2.8,3.8,2.4,NA,1.9,C
660,Obion County,38,Ridgemont Elementary,K8,2,2,2.6,NA,NA,1.8,2,C
660,Obion County,45,South Fulton Elementary,K8,3.6,2.5999999999999996,4,NA,NA,NA,3.2,A
660,Obion County,50,South Fulton Middle / High School,HS,2.1999999999999997,0.4,1.7333333333333334,4,4,NA,2.1,B
661,Union City,10,Union City Elementary School,K8,1.8666666666666667,0.5,2.8,NA,NA,4,1.7,C
661,Union City,12,Union City Middle School,K8,2.5999999999999996,2.3,2.1999999999999997,NA,NA,NA,2.4,B
661,Union City,15,Union City High School,HS,3.6,3.7333333333333334,3.7333333333333334,4,3.6,NA,3.7,A
670,Overton County,5,Allons Elementary,K8,2,1.8,2,NA,NA,NA,1.9,C
670,Overton County,20,Hilham Elementary,K8,2.5999999999999996,2.1999999999999997,4,NA,NA,NA,2.6,B
670,Overton County,30,Livingston Academy,HS,1.8,0,1.2000000000000002,4,3.6,NA,1.7,C
670,Overton County,35,Livingston Middle School,K8,1.8,1.2000000000000002,4,NA,NA,NA,1.8,C
670,Overton County,50,Rickman Elementary,K8,3.4,2.5999999999999996,3.6,NA,NA,NA,3.1,A
670,Overton County,60,Wilson Elementary,K8,2,2.4000000000000004,2.4000000000000004,NA,NA,NA,2.2,B
670,Overton County,65,A H Roberts Elementary,K8,2,2.2,2.6,NA,NA,NA,2.1,B
680,Perry County,15,Linden Elementary,K8,2.1999999999999997,0,2.8,NA,NA,NA,1.4,C
680,Perry County,20,Lobelville Elementary,K8,2.5999999999999996,2,2.5999999999999996,NA,NA,NA,2.4,B
680,Perry County,25,Linden Middle School,K8,1.2000000000000002,0.6666666666666667,3.4,NA,NA,NA,1.2,C
680,Perry County,27,Perry County High School,HS,2,0,2.2,3,4,NA,1.9,C
690,Pickett County,5,Pickett Co High School,HS,2,2.5999999999999996,2,4,4,NA,2.7,B
690,Pickett County,10,Pickett County Elementary,K8,1.2000000000000002,1,4,NA,NA,NA,1.4,C
700,Polk County,5,Benton Elementary,K8,2.5999999999999996,1,2.8,NA,NA,NA,2,C
700,Polk County,10,Copper Basin Elementary School,K8,3.6,2,2.2,NA,NA,NA,2.8,B
700,Polk County,15,Copper Basin High School,HS,2.4000000000000004,3.4,3.2,4,3,NA,3,B
700,Polk County,50,Chilhowee Middle School,K8,3.6,3,4,NA,NA,NA,3.4,A
700,Polk County,53,Polk County High School,HS,1,0.4,4,3.6,3.2,NA,1.7,C
700,Polk County,57,South Polk Elementary,K8,3.6,3.6,1.4,NA,NA,NA,3.4,A
710,Putnam County,5,Algood Elementary,K8,3.2,3.6,2,NA,NA,3,3.2,A
710,Putnam County,8,Algood Middle School,K8,3,3.7,3,NA,NA,0.8,3,B
710,Putnam County,15,Cornerstone Elementary,K8,2.5999999999999996,2,4,NA,NA,NA,2.5,B
710,Putnam County,25,Burks Elementary,K8,3.7,4,2.3,NA,NA,2.8,3.6,A
710,Putnam County,30,Cane Creek Elementary,K8,1.7999999999999998,1.2666666666666666,2.533333333333333,NA,NA,NA,1.7,C
710,Putnam County,35,Capshaw Elementary,K8,3.6,2.333333333333333,4,NA,NA,NA,3.1,A
710,Putnam County,37,Cookeville High School,HS,2.9,3.4,1.8,2.466666666666667,2.533333333333333,0.9,2.6,B
710,Putnam County,50,Jere Whitson Elementary,K8,2,3.8,4,NA,NA,2.2,2.9,B
710,Putnam County,55,Monterey High School,HS,1.1333333333333333,3.8,4,1.6,1.6,0.9,2.2,B
710,Putnam County,57,Northeast Elementary,K8,2.5999999999999996,1.4,3.0999999999999996,NA,NA,2,2.2,B
710,Putnam County,60,Park View Elementary,K8,2,2.5999999999999996,4,NA,NA,4,2.6,B
710,Putnam County,65,Avery Trace Middle School,K8,2.4,0.30000000000000004,3.2,NA,NA,0.2,1.5,C
710,Putnam County,70,Sycamore Elementary,K8,1.6,2.1333333333333333,2.8666666666666663,NA,NA,2,2,C
710,Putnam County,90,Upperman High School,HS,3.6,3.3333333333333335,3.2666666666666666,2.1999999999999997,2.8,NA,3.3,A
710,Putnam County,95,Prescott South Elementary,K8,3,2.7333333333333334,3.1333333333333333,NA,NA,2.8,2.9,B
710,Putnam County,100,Prescott South Middle School,K8,1.9,0.5,3.466666666666667,NA,NA,2,1.6,C
710,Putnam County,110,Upperman Middle School,K8,1.7333333333333334,2.9,2.4000000000000004,NA,NA,NA,2.3,B
720,Rhea County,10,Frazier Elementary,K8,3.6,2.2666666666666666,3.6,NA,NA,NA,3.1,A
720,Rhea County,20,Graysville Elementary School,K8,3.6,2,4,NA,NA,NA,3,B
720,Rhea County,32,Rhea County High School,HS,2,1.4666666666666666,4,4,2.1333333333333333,3,2.3,B
720,Rhea County,40,Spring City Elementary,K8,2.5999999999999996,0.13333333333333333,3,NA,NA,NA,1.7,C
720,Rhea County,50,Spring City Middle School,K8,1.6,2.1333333333333333,2.5999999999999996,NA,NA,NA,1.9,C
720,Rhea County,65,Rhea Central Elementary,K8,2.5999999999999996,1.4,3.7,NA,NA,4,2.4,B
